Name,Link,Default Branch,SHA,Stargazers Count,Forks Count,Date
kevinsawicki/github-maven-example,https://github.com/kevinsawicki/github-maven-example,master,27374b94fe4708c92e313d944cdc1bdd43841df6,138,937,29/03/2024 13:45:45
apache/incubator-kie-optaplanner,https://github.com/apache/incubator-kie-optaplanner,main,af5aae139f41c6b25abbaebd3c715346d014d673,3245,937,29/03/2024 13:46:40
caelum/fj22-ingressos,https://github.com/caelum/fj22-ingressos,master,98ddc96efb3a4bb1195d3d0ff44f8c905e2309ab,9,939,29/03/2024 13:45:45
keycloak/keycloak-quickstarts,https://github.com/keycloak/keycloak-quickstarts,latest,865fd2e7abf0af5d1593060e47ee07e04e4bc45c,1786,939,29/03/2024 13:46:40
pubnub/java,https://github.com/pubnub/java,master,e4ec49a6539bd58f147abf36900a9c895b9f9cf5,660,940,29/03/2024 13:45:45
line/line-bot-sdk-java,https://github.com/line/line-bot-sdk-java,master,fd3b664b73248b6c0861120b7f17f928d43da25b,591,941,29/03/2024 13:46:40
dxCarl/liugh-parent,https://github.com/dxCarl/liugh-parent,master,20e7b077e94d56e9e7fc9e76d8fc7fd555b14257,0,942,29/03/2024 13:46:40
janishar/android-mvvm-architecture,https://github.com/janishar/android-mvvm-architecture,master,895397d442f8b140fc4390540fba5fb9059a691e,2930,943,29/03/2024 13:45:45
micrometer-metrics/micrometer,https://github.com/micrometer-metrics/micrometer,main,984500122a679f710e9d6c534ad1eda9c3d33f69,4305,943,29/03/2024 13:45:45
nutzam/nutz,https://github.com/nutzam/nutz,master,17c2dbc97e705b9ea670a16bbebbaf63faf7bf2d,2511,943,29/03/2024 13:45:45
bz51/SpringBoot-Dubbo-Docker-Jenkins,https://github.com/bz51/SpringBoot-Dubbo-Docker-Jenkins,master,d7367a3176cf4baef8cce11ec5c5af3b648c80fe,2226,944,29/03/2024 13:45:45
confluentinc/kafka-connect-jdbc,https://github.com/confluentinc/kafka-connect-jdbc,master,c06897f4fda10e7f061031e155e842b375a6b39e,998,944,29/03/2024 13:46:40
spring-attic/greenhouse,https://github.com/spring-attic/greenhouse,master,c7994183812150de971ef4a76c08d5b4631ab5d1,1314,945,29/03/2024 13:45:45
EssentialsX/Essentials,https://github.com/EssentialsX/Essentials,2.x,76a513a05c1693648a4328fcdefcc00134989207,1860,947,29/03/2024 13:46:40
btraceio/btrace,https://github.com/btraceio/btrace,develop,5ef082590b81b1cfc7a3be1c5f9934232e3ab1e1,5708,947,29/03/2024 13:46:40
wdullaer/MaterialDateTimePicker,https://github.com/wdullaer/MaterialDateTimePicker,master,f849a5c2704c974ba182fe4e2e205fa7f4fd395d,4666,950,29/03/2024 13:46:40
amitshekhariitbhu/Fast-Android-Networking,https://github.com/amitshekhariitbhu/Fast-Android-Networking,master,fb26f4bd399786735ece070c289fd0c7d831ed9c,5647,951,29/03/2024 13:46:40
wszf/androrat,https://github.com/wszf/androrat,master,e831ccbc6740dd2b9329f65ef25496803773f65f,1825,952,29/03/2024 13:46:40
mate-academy/checkstyle-intro,https://github.com/mate-academy/checkstyle-intro,master,ad696adb6e7c87acd45197df8cb323d3d41efa13,0,980,29/03/2024 13:46:42
LaunchCodeEducation/cheese-mvc-persistent,https://github.com/LaunchCodeEducation/cheese-mvc-persistent,master,67bd5af6f9c820749f606f188462ece07aaf2942,3,1026,29/03/2024 13:46:39
Tencent/GT,https://github.com/Tencent/GT,master,6e115aa7927441a7348f747b1316d5f4c4b4241a,4383,1026,29/03/2024 13:46:39
LuckyZXL2016/Movie_Recommend,https://github.com/LuckyZXL2016/Movie_Recommend,master,ec1b3ca029ce8d52f0903615773abfc18ec970b1,2675,1026,29/03/2024 13:46:39
guoguibing/librec,https://github.com/guoguibing/librec,3.0.0,296082c072ce7d973ebfccde793e59062d8a3add,3217,1027,29/03/2024 13:46:39
micronaut-projects/micronaut-core,https://github.com/micronaut-projects/micronaut-core,4.4.x,8aeb065f162eaa065c42e227d7eea23fd7c80487,5927,1029,29/03/2024 13:46:39
white-cat/ThinkAndroid,https://github.com/white-cat/ThinkAndroid,master,a4b38d6d6173cf88476507d2f7d21d4df9e70809,1971,1031,29/03/2024 13:45:46
confluentinc/ksql,https://github.com/confluentinc/ksql,master,dd20a0901ec6288072c7beaf66f0d27191ab6fc7,5795,1031,29/03/2024 13:45:46
unofficial-openjdk/openjdk,https://github.com/unofficial-openjdk/openjdk,defunct,c4ee9a8f4e71e1a89c69af09b87ee20b6e55b842,2173,1033,29/03/2024 13:45:46
Java-Techie-jt/devops-automation,https://github.com/Java-Techie-jt/devops-automation,main,45242991d7b9a68b506c3db893835cd786be5e53,44,1033,29/03/2024 13:45:46
chengxy-nds/Springboot-Notebook,https://github.com/chengxy-nds/Springboot-Notebook,master,ceb2976e5f4c57998c7b127ea29fc935b70479e9,2765,1035,29/03/2024 13:45:46
johannilsson/android-pulltorefresh,https://github.com/johannilsson/android-pulltorefresh,master,ccd0c71a4b291a5ad4673081dfbb72877fb3b346,2472,1035,29/03/2024 13:46:39
provectus/kafka-ui,https://github.com/provectus/kafka-ui,master,53a6553765a806eda9905c43bfcfe09da6812035,8323,1036,29/03/2024 13:45:46
pardom-zz/ActiveAndroid,https://github.com/pardom-zz/ActiveAndroid,master,08c6335cd7324c6e72da536b0c6fffa5a798f6a2,4709,1039,29/03/2024 13:45:46
jeasonlzy/ImagePicker,https://github.com/jeasonlzy/ImagePicker,master,f7cad47b259b89bb109905e2498c228bf9c35041,4286,1039,29/03/2024 13:45:46
google/google-api-java-client-samples,https://github.com/google/google-api-java-client-samples,master,77df77430252f30c7a456a914d3ab3bfdc91ed9a,736,1040,29/03/2024 13:45:46
docker-java/docker-java,https://github.com/docker-java/docker-java,main,b29527510d9f7c16b30b138ae4a2f6703d88bb01,2790,1040,29/03/2024 13:45:46
koush/ion,https://github.com/koush/ion,master,2e48671fb865e993f714b5ffed16e82aed6d04fb,6297,1040,29/03/2024 13:46:39
apache/cloudstack,https://github.com/apache/cloudstack,main,88d250487c2dfb91754644a09c7e862aea490d61,1705,1041,29/03/2024 13:45:42
mate-academy/jv-fruit-shop,https://github.com/mate-academy/jv-fruit-shop,master,d2ec440a4d5fb36212bffbbdc0214ccf5d7de491,1,1041,29/03/2024 13:45:45
FIRST-Tech-Challenge/SkyStone,https://github.com/FIRST-Tech-Challenge/SkyStone,master,e56ec3754063fa08358969026d83e84a6a9e2fbd,270,1041,29/03/2024 13:45:46
yipianfengye/android-zxingLibrary,https://github.com/yipianfengye/android-zxingLibrary,master,fe7b868f8d232031ddcd099c8fc79a562a758bd2,4995,1042,29/03/2024 13:45:42
jenkinsci/git-plugin,https://github.com/jenkinsci/git-plugin,master,6cab4e3236cd6a6bc59643aa7c514f4786f9deed,660,1042,29/03/2024 13:45:42
mock-server/mockserver,https://github.com/mock-server/mockserver,master,b607ad690543b17a6f6d6ecd92292ca3f28afe0d,4441,1042,29/03/2024 13:45:42
ows-ali/Hacktoberfest,https://github.com/ows-ali/Hacktoberfest,master,ef8dea71f6f55ab86ac90fddf900d49037622ef6,277,1043,29/03/2024 13:45:42
awslabs/aws-sdk-android-samples,https://github.com/awslabs/aws-sdk-android-samples,main,4b6eb048b8326dae9dfd4d85b9ef464ad18c766e,1023,1047,29/03/2024 13:45:42
googleapis/google-cloud-java,https://github.com/googleapis/google-cloud-java,main,64e2ed8d41084d7c7727e0071bf3b69e600f12a1,1823,1047,29/03/2024 13:45:42
habuma/spring-in-action-5-samples,https://github.com/habuma/spring-in-action-5-samples,main,ff98b2ec36eeb627e4547713c8acbbd26a0eaa33,1202,1047,29/03/2024 13:45:46
rengwuxian/MaterialEditText,https://github.com/rengwuxian/MaterialEditText,master,f6e9fa42213cda552764c2a63f93a1464fa91d04,6108,1048,29/03/2024 13:45:46
se-edu/addressbook-level1,https://github.com/se-edu/addressbook-level1,master,20c37d37f59adba9e7a9b984b12c8610b02524a6,14,1049,29/03/2024 13:45:42
Bukkit/Bukkit,https://github.com/Bukkit/Bukkit,master,f210234e59275330f83b994e199c76f6abd41ee7,2356,1049,29/03/2024 13:45:46
spring-projects/spring-data-mongodb,https://github.com/spring-projects/spring-data-mongodb,main,d294d50407b435adbe2f9cffbbbdcd548801382f,1572,1049,29/03/2024 13:45:46
sshahine/JFoenix,https://github.com/sshahine/JFoenix,master,a1be87d91d578e7799bc308b3b1bbe1d742a020d,6239,1053,29/03/2024 13:45:42
liyiorg/weixin-popular,https://github.com/liyiorg/weixin-popular,2.8.x,864994ee4841b08535db3ea6062489663adb672f,2499,1055,29/03/2024 13:45:46
renrenio/renren-security,https://github.com/renrenio/renren-security,master,d492800bb364c8f054461a18ad10f0eb7162f675,2016,1056,29/03/2024 13:45:42
saiwu-bigkoo/Android-ConvenientBanner,https://github.com/saiwu-bigkoo/Android-ConvenientBanner,master,985b3a1c27fefbb547376797082efb42b07d9052,4774,1058,29/03/2024 13:45:42
nayuki/QR-Code-generator,https://github.com/nayuki/QR-Code-generator,master,99f057910d0146ff1de07ad65a15ebb5ce527397,4771,1060,29/03/2024 13:45:42
jackpal/Android-Terminal-Emulator,https://github.com/jackpal/Android-Terminal-Emulator,master,35188f8a8b57989a4a4ec9485e11187b46be26d9,2978,1061,29/03/2024 13:45:42
kenken64/StackAnnotation,https://github.com/kenken64/StackAnnotation,master,9dc30290c3294dac4bc2ee6d259e20cbca7ce7c9,1,1063,29/03/2024 13:45:37
JesusFreke/smali,https://github.com/JesusFreke/smali,master,2771eae0a11f07bd892732232e6ee4e32437230d,6185,1063,29/03/2024 13:45:42
callicoder/spring-security-react-ant-design-polls-app,https://github.com/callicoder/spring-security-react-ant-design-polls-app,master,362fad90cab17e76453b3b9e273c594de6ee3d7f,1731,1063,29/03/2024 13:45:46
Meituan-Dianping/walle,https://github.com/Meituan-Dianping/walle,master,f78edcf1117a0aa858a3d04bb24d86bf9ad51bb2,6700,1064,29/03/2024 13:45:46
fyhertz/libstreaming,https://github.com/fyhertz/libstreaming,master,3a78d2219a4cf5bc972cdc59a8f84349fda277c6,3426,1065,29/03/2024 13:45:42
spring-projects/spring-integration,https://github.com/spring-projects/spring-integration,main,c155d5d41851d3c16c5a3a88bd44df6a4b361e11,1498,1067,29/03/2024 13:45:42
rstudio/rstudio,https://github.com/rstudio/rstudio,main,844078e919e804808ccbc1c2661fc0476785b304,4523,1067,29/03/2024 13:45:42
mate-academy/jv-strategy,https://github.com/mate-academy/jv-strategy,master,fc12f48f1f407faf2793b3f2231ebd5ddcb58031,2,1067,29/03/2024 13:45:45
alibaba/dexposed,https://github.com/alibaba/dexposed,master,d1082567d6dc1de814b9ed2e9a3a63285a552bf9,4503,1069,29/03/2024 13:45:42
GitLqr/LQRWeChat,https://github.com/GitLqr/LQRWeChat,master,6fbf1e8240cb3c6d0d3c1ad43b5721a1a8c2d897,3390,1070,29/03/2024 13:45:42
amitshekhariitbhu/RxJava2-Android-Samples,https://github.com/amitshekhariitbhu/RxJava2-Android-Samples,master,32432ed7b3672a73e3a08116a34e3af7764fc55f,4964,1072,29/03/2024 13:45:37
HenrikDA/blynk-server,https://github.com/HenrikDA/blynk-server,master,fb886d23017a66b3a145f4bdf377601a7b605ed5,27,1074,29/03/2024 13:45:37
jdamcd/android-crop,https://github.com/jdamcd/android-crop,master,f4b2d25a0508f45b1b961064a9b3e4a8ae30227c,4542,1074,29/03/2024 13:45:42
dreamhead/moco,https://github.com/dreamhead/moco,master,d0bd3961653ddad74da89c36eb0e864e4cd77058,4306,1075,29/03/2024 13:45:42
Exrick/xpay,https://github.com/Exrick/xpay,master,f4392b3d9db92bc70f995df13b221e6818feb097,4676,1076,29/03/2024 13:45:37
ethereum/ethereumj,https://github.com/ethereum/ethereumj,develop,200882753ee7c1a516d72b22cc5073055aa0c978,2164,1076,29/03/2024 13:45:37
crazycodeboy/react-native-splash-screen,https://github.com/crazycodeboy/react-native-splash-screen,master,b47197626804a742b8569cad50d5e0ed92fc765c,5556,1077,29/03/2024 13:45:42
Nightonke/CoCoin,https://github.com/Nightonke/CoCoin,master,5566b054856db7e25cd6b3dd54ccf96461b32699,2833,1079,29/03/2024 13:45:37
fossasia/susi_server,https://github.com/fossasia/susi_server,development,230d679cf18d0b6c1889cefd2cc1697810c8ec58,2501,1081,29/03/2024 13:45:37
bcgit/bc-java,https://github.com/bcgit/bc-java,main,17ea1615f8f8ff810c0b20e077037482dfacf580,2131,1081,29/03/2024 13:45:37
software-mansion/react-native-svg,https://github.com/software-mansion/react-native-svg,main,4b51a41a22432030a3396e847dc7d5aec5a86ae9,7201,1083,29/03/2024 13:45:37
LaunchCodeEducation/techjobs-oo,https://github.com/LaunchCodeEducation/techjobs-oo,master,2323fa6a4956a3e39f260d5afc12a0be5d8736fb,1,1086,29/03/2024 13:45:37
yanzhenjie/SwipeRecyclerView,https://github.com/yanzhenjie/SwipeRecyclerView,master,69aa14d05da09beaeb880240c62f7de6f4f1bb39,5556,1089,29/03/2024 13:45:37
stormzhang/9GAG,https://github.com/stormzhang/9GAG,master,90bedc9fcc74d9e9744760c1266211635654fe1a,2137,1089,29/03/2024 13:45:37
graphql-java/graphql-java,https://github.com/graphql-java/graphql-java,master,41c9ba29d9a6a9d2600f640ca1c3a43463dcbf18,6023,1089,29/03/2024 13:45:37
litesuits/android-common,https://github.com/litesuits/android-common,master,4aa89fdf605c7f9d1f5a50f97212f1d4756450ad,3644,1090,29/03/2024 13:45:37
sofastack/sofa-jraft,https://github.com/sofastack/sofa-jraft,master,890033a64d8ed5c8838463f278b940355553e413,3449,1093,29/03/2024 13:45:37
spring-projects/spring-session,https://github.com/spring-projects/spring-session,main,85693406cabce0b434051e9c82578a0a73fab2dd,1827,1094,29/03/2024 13:45:37
chrisjenx/Calligraphy,https://github.com/chrisjenx/Calligraphy,master,085e441954d787bd4ef31f245afe5f2f2a311ea5,8590,1096,29/03/2024 13:45:37
google-developer-training/android-advanced,https://github.com/google-developer-training/android-advanced,master,a825ec68a528f5f6de5460f2cc25c6b19ba252ca,1130,1097,29/03/2024 13:45:37
snyk-labs/java-goof,https://github.com/snyk-labs/java-goof,main,f5719ae0f757a7482e54d1ebda945dd304cf2529,87,1099,29/03/2024 13:45:37
Coveros-GitHub-Sandbox/helloworld,https://github.com/Coveros-GitHub-Sandbox/helloworld,master,d8db3a08419b009337efe0cd20c8c240a45308fb,15,1099,29/03/2024 13:45:37
springframeworkguru/tdd-by-example,https://github.com/springframeworkguru/tdd-by-example,master,50b78d96fd1a6255959b6c7ad733d71694c7f1e0,123,1100,29/03/2024 13:45:37
javaparser/javaparser,https://github.com/javaparser/javaparser,master,0cb12aa354e188a3d677e7ec65c458b4a968ea9e,5176,1101,29/03/2024 13:45:37
alibaba/QLExpress,https://github.com/alibaba/QLExpress,master,4004bef0aa78c9026c6cbafa731f1789eb4ff37b,4530,1103,29/03/2024 13:45:37
SpecialCyCi/AndroidResideMenu,https://github.com/SpecialCyCi/AndroidResideMenu,master,eee589e385d148d51c32aad3667fdc30839bb576,2852,1105,29/03/2024 13:45:37
oddfar/campus-imaotai,https://github.com/oddfar/campus-imaotai,master,7a45518ca17d0d303e6db1007d7cb118d0aaa149,3645,1105,29/03/2024 13:45:37
jMonkeyEngine/jmonkeyengine,https://github.com/jMonkeyEngine/jmonkeyengine,master,94520781ff2c83a810c5a4709fa2583d09a7d220,3675,1106,29/03/2024 13:45:37
wequick/Small,https://github.com/wequick/Small,master,efac42e8c6edf51705c761f0d4fcf7ae18c36d69,5036,1106,29/03/2024 13:45:37
sarxos/webcam-capture,https://github.com/sarxos/webcam-capture,master,fdfcaea80c8f50eeb8f7c24475ff85a3c1fdcb32,2209,1107,29/03/2024 13:45:37
BruceEckel/OnJava8-Examples,https://github.com/BruceEckel/OnJava8-Examples,master,ade1d5ef122bdfc1320370e2fde7a62245e26d41,2979,1111,29/03/2024 13:45:37
rubenlagus/TelegramBots,https://github.com/rubenlagus/TelegramBots,master,d6dda5da942da29379cc0bb3f6d63931b3fbc85b,4323,1112,29/03/2024 13:45:37
springframeworkguru/mssc-brewery,https://github.com/springframeworkguru/mssc-brewery,master,bdcc9429fb24a0cdf0feebf204b02af55d67dabc,74,1112,29/03/2024 13:45:41
MarkerHub/vueblog,https://github.com/MarkerHub/vueblog,master,c042ee4a37e865c08addc680af26428de7e8ed89,2859,1113,29/03/2024 13:45:41
super30admin/DFS-1,https://github.com/super30admin/DFS-1,master,25862c90d91a52d6d4d62909cef6a756a8b62235,0,1113,29/03/2024 13:45:42
hongyangAndroid/Android_Blog_Demos,https://github.com/hongyangAndroid/Android_Blog_Demos,master,48c3575d0c97c8fd740473ea240910a492d2d3b3,1581,1115,29/03/2024 13:45:41
koushikkothagal/spring-boot-microservices-workshop,https://github.com/koushikkothagal/spring-boot-microservices-workshop,master,8b01c6d153f7b6aee49fa91a5b1c62c1a0c09408,714,1115,29/03/2024 13:45:41
aliyun/aliyun-openapi-java-sdk,https://github.com/aliyun/aliyun-openapi-java-sdk,master,968072927680e8c3bf1d49930c05bfb755c5b4dd,1392,1115,29/03/2024 13:45:41
SimonVT/android-menudrawer,https://github.com/SimonVT/android-menudrawer,master,59e8d18e109c77d911b8b63232d66d5f0551cf6a,2595,1116,29/03/2024 13:45:41
haifengl/smile,https://github.com/haifengl/smile,master,6ef9c636e72d3b476bc8e5eb529ecca89f0ca79c,5901,1117,29/03/2024 13:45:41
spring-projects/spring-data-redis,https://github.com/spring-projects/spring-data-redis,main,3d2fdf2a3cb8c4f74f53dd3111b56d3d13ef0e9b,1683,1119,29/03/2024 13:45:41
jcoleman/tomcat-redis-session-manager,https://github.com/jcoleman/tomcat-redis-session-manager,master,bb72ab23096ce7620e6f5b166be24a821b7b87fb,1795,1119,29/03/2024 13:45:41
kliakos/sparkjava-war-example,https://github.com/kliakos/sparkjava-war-example,master,99484298060ecc6d7967293a8d08ff8e3630d80f,24,1119,29/03/2024 13:45:41
LaunchCodeEducation/java-web-dev-studio7,https://github.com/LaunchCodeEducation/java-web-dev-studio7,master,974e5d43e87f9a3fa36ef4c498e95ec6f4bf598d,2,1121,29/03/2024 13:45:41
javastacks/spring-boot-best-practice,https://github.com/javastacks/spring-boot-best-practice,master,7ba60d6256c6cd0cf1c49076e1cdfcb8db7d4abd,3904,1123,29/03/2024 13:45:41
StackTipsLab/advance-android-tutorials,https://github.com/StackTipsLab/advance-android-tutorials,master,7a62fc87be329c42d90f33eed8112a000a6c269a,347,1124,29/03/2024 13:45:41
xcltapestry/XCL-Charts,https://github.com/xcltapestry/XCL-Charts,master,dda6b9ff5816758ec18716fa0c17280422aafb15,3983,1124,29/03/2024 13:45:41
apache/linkis,https://github.com/apache/linkis,master,436195ca4e227c88c9e2d322a7578870a3fb57fc,3226,1128,29/03/2024 13:45:41
PowerJob/PowerJob,https://github.com/PowerJob/PowerJob,master,d44131128e053e6f9c80788f604fa0fcd25b8f5f,6409,1132,29/03/2024 13:45:41
confluentinc/kafka-streams-examples,https://github.com/confluentinc/kafka-streams-examples,master,c7583df21928debe13ba09a78701a8946c9b1936,2279,1133,29/03/2024 13:45:41
Netflix/SimianArmy,https://github.com/Netflix/SimianArmy,master,e8eb9f3bad23962d03db4af936abeeabd8b4071b,7959,1134,29/03/2024 13:45:41
google/closure-compiler,https://github.com/google/closure-compiler,master,f22c83ffe4d2db9faa4dcc133aed02e83c97044e,7230,1135,29/03/2024 13:45:41
fleetman-ci-cd-demo/fleetman-api-gateway,https://github.com/fleetman-ci-cd-demo/fleetman-api-gateway,master,399b86ce13c1693d2c288523185a339c7a20e3c0,3,1144,29/03/2024 13:45:41
a-thomas/android-bootstrap,https://github.com/a-thomas/android-bootstrap,master,e13e8bad20ff1388b715352ec31be1d35ed6a394,3,1147,29/03/2024 13:45:36
zhanghai/Douya,https://github.com/zhanghai/Douya,master,14d2f3e6760ba4659db0d1c602159719e2c8b78b,4541,1151,29/03/2024 13:45:36
luxiaoxun/NettyRpc,https://github.com/luxiaoxun/NettyRpc,master,1d480ede0848fc525d491020f106d706e2bd5399,2331,1152,29/03/2024 13:45:36
Nightonke/BoomMenu,https://github.com/Nightonke/BoomMenu,master,e20b5ea52d67679968c6950b40fb7430f574cb71,5802,1153,29/03/2024 13:45:36
gz-yami/mall4j,https://github.com/gz-yami/mall4j,master,428152433d34ca1503b06773ea6ba9a4ad264a11,4328,1155,29/03/2024 13:45:36
commons-app/apps-android-commons,https://github.com/commons-app/apps-android-commons,main,a7a2125e1d51dc4f2f4442f5b38b56ab936eb910,948,1156,29/03/2024 13:45:36
qii/weiciyuan,https://github.com/qii/weiciyuan,0.50,b8f4de854b12c4160a850c2217c779609c5eb445,2627,1159,29/03/2024 13:44:35
hongyangAndroid/FlowLayout,https://github.com/hongyangAndroid/FlowLayout,master,d41af189c038ab899bdfb22a1e33462bd8c629e8,5585,1159,29/03/2024 13:45:36
Baeldung/spring-security-registration,https://github.com/Baeldung/spring-security-registration,master,1469da87283143dd2017d551caca9f707cafe94e,1597,1160,29/03/2024 13:45:36
LaunchCodeEducation/coding-events-demo,https://github.com/LaunchCodeEducation/coding-events-demo,master,7086f8331ed4f41eb1b85d8cc9a08683d726c89b,5,1160,29/03/2024 13:45:36
lets-blade/blade,https://github.com/lets-blade/blade,v2.1.3,ecf15b06647a1640036933219c5dabeaf75335f0,5826,1162,29/03/2024 13:45:36
macrozheng/mall-tiny,https://github.com/macrozheng/mall-tiny,master,fbbecf5bd389f08bf3157f31d5c7425add5aa35e,1793,1162,29/03/2024 13:45:36
LaunchCodeEducation/techjobs-mvc,https://github.com/LaunchCodeEducation/techjobs-mvc,master,ce4a80c90f54c64c4a159780703fc1b3db7d50bd,7,1166,29/03/2024 13:45:36
sphinx02/AppStarter,https://github.com/sphinx02/AppStarter,master,c8afc2f542a02eff2378d2aecae54b9f6908aacd,489,1167,29/03/2024 13:45:36
reactor/reactor-core,https://github.com/reactor/reactor-core,main,0a05defa56e6a18bb43a896f6aba1f360dd7a2f4,4800,1167,29/03/2024 13:45:36
alipay/SoloPi,https://github.com/alipay/SoloPi,master,ac684afdb1eb654dc27a2710e3c1e5ac25a9c43d,5571,1169,29/03/2024 13:45:36
zhangxd1989/spring-boot-cloud,https://github.com/zhangxd1989/spring-boot-cloud,master,e3966d7cefa4fa429d13bbc8de7f4dafbae0de35,2120,1170,29/03/2024 13:44:35
spring2go/staffjoy,https://github.com/spring2go/staffjoy,master,4abd53705b1c89daa4313e45cb33aa1ffd5f959f,1854,1171,29/03/2024 13:45:36
brianway/springmvc-mybatis-learning,https://github.com/brianway/springmvc-mybatis-learning,master,36c0cddd3ec62bdd3fc33b6e9c5f951fec53f417,2938,1172,29/03/2024 13:44:35
prometheus/jmx_exporter,https://github.com/prometheus/jmx_exporter,main,f7df06b076d4fbfd62b1d3bebde11bb76975d6b1,2877,1172,29/03/2024 13:44:35
mbarrben/android-stickyheaderswipelistview,https://github.com/mbarrben/android-stickyheaderswipelistview,master,bc386eeade9e3ce1140f768bfecbdef1f75bb381,39,1173,29/03/2024 13:44:35
jOOQ/jOOQ,https://github.com/jOOQ/jOOQ,main,f45e6286f8f6d3a0f4986b8c5f6fb8c0cc8e7dbc,5857,1173,29/03/2024 13:44:35
DerekYRC/mini-spring,https://github.com/DerekYRC/mini-spring,main,ef07ca1105b4c57b70d63a50425a0de6d6b5814a,5009,1174,29/03/2024 13:44:35
Ficoxl/JamsMusicPlayer,https://github.com/Ficoxl/JamsMusicPlayer,master,8cec9fe548c59151232fdff08b30aa1833ebce3f,15,1174,29/03/2024 13:45:35
a466350665/smart-sso,https://github.com/a466350665/smart-sso,master,ed0b9742b1292d471181ab749b9112066d60034c,2041,1174,29/03/2024 13:45:36
eoecn/android-app,https://github.com/eoecn/android-app,master,79611f31f71492483dcf23733d5c161b8db69038,1180,1174,29/03/2024 13:45:36
derekoneil/twitter-feed-oke,https://github.com/derekoneil/twitter-feed-oke,master,b480f5d3e2aff7b8ffb6255b5c0da08e8351bd99,13,1175,29/03/2024 13:45:36
codingXiaxw/seckill,https://github.com/codingXiaxw/seckill,master,fd24d99d232424cd141e64600b277fb8cf3950e2,2192,1175,29/03/2024 13:45:36
tink-crypto/tink,https://github.com/tink-crypto/tink,master,43c17d490a6c8391bb5384278963cb59f4b65495,13457,1177,29/03/2024 13:45:36
camunda/camunda-bpm-examples,https://github.com/camunda/camunda-bpm-examples,master,5487103f13afa912c66d2e459055545880f8efa4,1009,1179,29/03/2024 13:45:36
google/auto,https://github.com/google/auto,main,fb2580ae21145c6e80b88fe7cea4a5dc8fb32142,10348,1179,29/03/2024 13:45:36
JakeWharton/DiskLruCache,https://github.com/JakeWharton/DiskLruCache,master,3e016356cfc7e5f9644a7a732fe0223e9742e024,5782,1180,29/03/2024 13:45:36
kiegroup/jbpm,https://github.com/kiegroup/jbpm,main,1558f0d22740cab57f08288c5fd135404488e070,1573,1181,29/03/2024 13:45:35
square/android-times-square,https://github.com/square/android-times-square,master,36e247f5beca6e47fd7c3866604a298c3dc0b9e6,4437,1183,29/03/2024 13:44:35
dmytrodanylyk/circular-progress-button,https://github.com/dmytrodanylyk/circular-progress-button,master,49b8265e87fa1bdad5841322e3ad3da75d15b5f5,5705,1183,29/03/2024 13:45:35
hitherejoe/Android-Boilerplate,https://github.com/hitherejoe/Android-Boilerplate,master,75382ad46c07c2bbc6094a93a581b6c4489986f3,1875,1185,29/03/2024 13:45:35
gshipley/openshift3mlbparks,https://github.com/gshipley/openshift3mlbparks,master,8820206634aa989ca9644a3eaa7ef017acf0b8b3,43,1187,29/03/2024 13:44:35
plutext/docx4j,https://github.com/plutext/docx4j,VERSION_11_4_12,7dce19588cc3af8fe03900b1fd66774f8b0b2185,2014,1187,29/03/2024 13:44:35
Vedenin/useful-java-links,https://github.com/Vedenin/useful-java-links,master,5d36d54b2b1a6ccd3ab785d95bb9cb184dd8425a,5742,1187,29/03/2024 13:44:35
bark20/java-bridge,https://github.com/bark20/java-bridge,main,f10425ea0f0387318d57601e109d63f946e9d39d,1,1192,29/03/2024 13:45:34
davemorrissey/subsampling-scale-image-view,https://github.com/davemorrissey/subsampling-scale-image-view,master,173e421fdbfa971fe8db2d943c1bd758ce679d24,7764,1193,29/03/2024 13:45:35
pedrovgs/EffectiveAndroidUI,https://github.com/pedrovgs/EffectiveAndroidUI,master,8544d91c73cf4954892c7abd0151e6f636429860,6033,1194,29/03/2024 13:44:35
code4craft/netty-learning,https://github.com/code4craft/netty-learning,master,73fd879a7dbc159a63157a6d91891b7e74783bbe,3536,1194,29/03/2024 13:45:35
hongyangAndroid/baseAdapter,https://github.com/hongyangAndroid/baseAdapter,master,4898fab7f0646389be398e1712b9a7fd74528300,4720,1195,29/03/2024 13:44:35
jeremylong/DependencyCheck,https://github.com/jeremylong/DependencyCheck,main,2e6a2318df0df0e63ef6cca8696b9d09446fdee0,5816,1196,29/03/2024 13:44:35
ucsd-cse15l-f22/lab3,https://github.com/ucsd-cse15l-f22/lab3,main,f5a80dc544779b585c88bf1e6548e20577be5432,0,1196,29/03/2024 13:45:35
wasabeef/richeditor-android,https://github.com/wasabeef/richeditor-android,master,ce152b910a59c66863baa68b007ac67e6b9de671,6190,1197,29/03/2024 13:44:35
apache/pinot,https://github.com/apache/pinot,master,174377df2a8fd5b3e4d28c4242b977b1694f3ef5,5094,1197,29/03/2024 13:44:35
gabrielemariotti/cardslib,https://github.com/gabrielemariotti/cardslib,master,d80384806cdffd2acc559bf1167251dcc797fa97,4668,1197,29/03/2024 13:45:35
Jasonchenlijian/FastBle,https://github.com/Jasonchenlijian/FastBle,master,c37ee367e24a6586aee9e184b31ee21c5c208a8c,5164,1198,29/03/2024 13:44:35
